id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,imagePath,manual_label
23167,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Mark Taylor Men Red Printed T-shirt,archive/fashion-dataset/images/23167.jpg,0
58565,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt,archive/fashion-dataset/images/58565.jpg,
34341,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Feared Strom Drive Purple T-shirt,archive/fashion-dataset/images/34341.jpg,0
3077,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men's Collage Turquoise T-shirt,archive/fashion-dataset/images/3077.jpg,0
5149,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Women's Sequin White T-shirt,archive/fashion-dataset/images/5149.jpg,0
3819,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Minnie Summer Time Pink Top,archive/fashion-dataset/images/3819.jpg,
19006,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Originals Women Graphic Print Black Tshirt,archive/fashion-dataset/images/19006.jpg,0
11996,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Classic Polo Men Stripes Red Tshirts,archive/fashion-dataset/images/11996.jpg,
4326,Unisex,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Tantra Kid's Unisex Got It Pink Kidswear,archive/fashion-dataset/images/4326.jpg,
37713,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,John Players Men Polo Maroon T-shirt,archive/fashion-dataset/images/37713.jpg,
9966,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Women As Statement White T-Shirts,archive/fashion-dataset/images/9966.jpg,
33947,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue & White Polo T-shirt,archive/fashion-dataset/images/33947.jpg,
4036,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's I Have Multiple Personalities Black T-shirt,archive/fashion-dataset/images/4036.jpg,0
44635,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Nike Men Grey Printed T-shirt,archive/fashion-dataset/images/44635.jpg,0
39860,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Gini and Jony Boys Polo Green T-Shirt,archive/fashion-dataset/images/39860.jpg,
5423,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Ant Kids Boy's Grey Blue Kidswear,archive/fashion-dataset/images/5423.jpg,
3784,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Status Quo Men's Surfers Black T-shirt,archive/fashion-dataset/images/3784.jpg,0
22812,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Locomotive Men Brown Printed T-shirt,archive/fashion-dataset/images/22812.jpg,0
5099,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Men's Saddle Up White T-shirt,archive/fashion-dataset/images/5099.jpg,0
32657,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Race Black T-shirt,archive/fashion-dataset/images/32657.jpg,
8321,Boys,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Doodle Boy's Route 66 Biker Blue Kidswear,archive/fashion-dataset/images/8321.jpg,
4365,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Free Authority Men's Masked Angel Washed Grey T-shirt,archive/fashion-dataset/images/4365.jpg,0
4188,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Blue Stripes Little Captain Kidswear,archive/fashion-dataset/images/4188.jpg,
52065,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt,archive/fashion-dataset/images/52065.jpg,0
17278,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt,archive/fashion-dataset/images/17278.jpg,0
11020,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Wrangler Women Pink Freedom Spirit T-shirt,archive/fashion-dataset/images/11020.jpg,0
24265,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Quiksilver Men White T-shirt,archive/fashion-dataset/images/24265.jpg,0
38587,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Women White Jdi T-Shirt,archive/fashion-dataset/images/38587.jpg,0
12576,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Tantra Women Black Printed T-shirt,archive/fashion-dataset/images/12576.jpg,0
19571,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Printed Black TShirt,archive/fashion-dataset/images/19571.jpg,0
26470,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Heroes Black T-shirt,archive/fashion-dataset/images/26470.jpg,0
12649,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Probase Men Printed White Tshirts,archive/fashion-dataset/images/12649.jpg,0
30145,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Flying Machine Women Printed White T-shirt,archive/fashion-dataset/images/30145.jpg,0
26870,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Jealous 21 Women Printed Black T-shirt,archive/fashion-dataset/images/26870.jpg,0
7927,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Proline Men Pink Polo T-shirt,archive/fashion-dataset/images/7927.jpg,
3126,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Inkfruit Men's City's Knight Grey T-shirt,archive/fashion-dataset/images/3126.jpg,0
13951,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Printed Purple Tshirts,archive/fashion-dataset/images/13951.jpg,0
2846,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Mr.Cool Black T-shirt,archive/fashion-dataset/images/2846.jpg,0
2007,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,ADIDAS Mens Full Black T-shirt,archive/fashion-dataset/images/2007.jpg,0
44891,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Navy Blue Polo T-shirt,archive/fashion-dataset/images/44891.jpg,0
19455,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Quiksilver Men Black T-shirt,archive/fashion-dataset/images/19455.jpg,0
3054,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Formal,Tantra Men's Who Farted Blue T-shirt,archive/fashion-dataset/images/3054.jpg,0
14649,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Probase Men Face Print Green Tshirts,archive/fashion-dataset/images/14649.jpg,0
28672,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Proline Men Black Polo T-Shirt,archive/fashion-dataset/images/28672.jpg,
43505,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,French Connection Men Black T-shirt,archive/fashion-dataset/images/43505.jpg,
12588,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Unisex Printed Blue Tshirts,archive/fashion-dataset/images/12588.jpg,
5203,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Mickey Men's The Original Red T-shirt,archive/fashion-dataset/images/5203.jpg,0
10610,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Green Polo Tshirts,archive/fashion-dataset/images/10610.jpg,
6244,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Women's Rihana Black T-shirt,archive/fashion-dataset/images/6244.jpg,0
2317,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Reebok Men Tri Color White T-shirt,archive/fashion-dataset/images/2317.jpg,0
4965,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Gini and Jony Boy's Kalkin White Brown Kidswear,archive/fashion-dataset/images/4965.jpg,
18225,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Printed White Tshirt,archive/fashion-dataset/images/18225.jpg,0
10989,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Inkfruit Women Mementos Purple Tshirts,archive/fashion-dataset/images/10989.jpg,0
4807,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,ADIDAS Men's Feerless Blue T-shirt,archive/fashion-dataset/images/4807.jpg,0
35459,Boys,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Doodle Boys Printed Pink T-shirt,archive/fashion-dataset/images/35459.jpg,0
2006,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Puma Men's African Splash T-shirt,archive/fashion-dataset/images/2006.jpg,0
18575,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Ghetto Halftone White T-shirt,archive/fashion-dataset/images/18575.jpg,0
22480,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Timberland Men Printed Black T-shirt,archive/fashion-dataset/images/22480.jpg,0
26730,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Sunbleach White T-shirt,archive/fashion-dataset/images/26730.jpg,0
7275,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Batman Men's Batman & Joker Dark Grey T-shirt,archive/fashion-dataset/images/7275.jpg,0
30349,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Diet Off White T-shirt,archive/fashion-dataset/images/30349.jpg,0
34024,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-shirt,archive/fashion-dataset/images/34024.jpg,0
1904,Men,Apparel,Topwear,Tshirts,Blue,Winter,2010.0,Sports,FIFA Men Brazil Blue & Yellow Jersey,archive/fashion-dataset/images/1904.jpg,0
6097,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Men's Polo Neck With Big Ben Logo Olive Green T-shirt,archive/fashion-dataset/images/6097.jpg,
33586,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Wrangler Men Timeless Lifestyle Purple T-shirt,archive/fashion-dataset/images/33586.jpg,0
29055,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Flame Black T-shirt,archive/fashion-dataset/images/29055.jpg,0
6773,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Timberland Men's Nautical Stripe Pique White T-shirt,archive/fashion-dataset/images/6773.jpg,
25023,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Blue T-shirt,archive/fashion-dataset/images/25023.jpg,
21838,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Chhota Bheem Kids Boys Bheem Expressions Yellow T-shirt,archive/fashion-dataset/images/21838.jpg,
6999,Women,Apparel,Topwear,Tshirts,Magenta,Summer,2011.0,Casual,s.Oliver Women Meganta Printed T-Shirt,archive/fashion-dataset/images/6999.jpg,0
1865,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Inkfruit Men Operation Kick,archive/fashion-dataset/images/1865.jpg,0
32432,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,ADIDAS Men Black Jersey,archive/fashion-dataset/images/32432.jpg,
2326,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Reebok Men Excellence White T-shirt,archive/fashion-dataset/images/2326.jpg,0
7519,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's As Icon Black T-shirt,archive/fashion-dataset/images/7519.jpg,
7460,Men,Apparel,Topwear,Tshirts,Burgundy,Summer,2011.0,Casual,Proline Men Burgundy Printed T-shirt,archive/fashion-dataset/images/7460.jpg,0
10571,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men Rugby Navy Blue Polo Tshirts,archive/fashion-dataset/images/10571.jpg,
13711,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Mens Solid Black Polo Tshirt,archive/fashion-dataset/images/13711.jpg,
9824,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Little Miss Women Printed Green T-shirt,archive/fashion-dataset/images/9824.jpg,0
27348,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Tantra Women 3G White T-shirt,archive/fashion-dataset/images/27348.jpg,0
10069,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Large logo tee Black Tshirts,archive/fashion-dataset/images/10069.jpg,0
4236,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Probase Men's Crack Print Challenger Purple Tshirt,archive/fashion-dataset/images/4236.jpg,0
6608,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Spykar Women's Not My Fault Pink T-shirt,archive/fashion-dataset/images/6608.jpg,0
22215,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Little Miss Women Funny Blue T-shirt,archive/fashion-dataset/images/22215.jpg,0
7278,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Rolling Stone Men's North American Brown Melange T-shirt,archive/fashion-dataset/images/7278.jpg,0
3292,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Guerrilla Men's Fighter Blue T-shirt,archive/fashion-dataset/images/3292.jpg,0
1973,Men,Apparel,Topwear,Tshirts,Brown,Fall,2010.0,Casual,Quechua Mens Brown T-shirt,archive/fashion-dataset/images/1973.jpg,0
4429,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Wrangler Men's Rodeo Striper Polo Maroon T-shirt,archive/fashion-dataset/images/4429.jpg,
6083,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Halftone Print Pink T-shirt,archive/fashion-dataset/images/6083.jpg,0
18629,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Puma Women Graphic  White Tshirt,archive/fashion-dataset/images/18629.jpg,0
2857,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Mr.Busy Grey T-shirt,archive/fashion-dataset/images/2857.jpg,0
34208,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Polo Tshirt,archive/fashion-dataset/images/34208.jpg,
35455,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Doodle Boys Printed Blue T-shirt,archive/fashion-dataset/images/35455.jpg,
3536,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Women's Saadhu Starter Kit Black T-shirt,archive/fashion-dataset/images/3536.jpg,0
17248,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Navy Blue  Polo Tshirt,archive/fashion-dataset/images/17248.jpg,
53797,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt,archive/fashion-dataset/images/53797.jpg,0
3723,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Men's White Stallion T-shirt,archive/fashion-dataset/images/3723.jpg,0
4264,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Jealous 21 Women's Always Late But Burgundy Red T-shirt,archive/fashion-dataset/images/4264.jpg,0
32958,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Angry Birds Men Printed Charcoal Grey T-shirt,archive/fashion-dataset/images/32958.jpg,0
53781,Men,Apparel,Topwear,Tshirts,Blue,,,Sports,Puma Men Blue Sless Round Neck T-shirt,archive/fashion-dataset/images/53781.jpg,0
41411,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Wrangler Men Black Polo T-shirt,archive/fashion-dataset/images/41411.jpg,
33263,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini & Jony Boys White T-shirt,archive/fashion-dataset/images/33263.jpg,
7591,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's As Tennis Mas T-shirt,archive/fashion-dataset/images/7591.jpg,0
11450,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Light Green Tshirts,archive/fashion-dataset/images/11450.jpg,0
4125,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Sports,Lotto Men Kochi Tuskers Authentic Orange Jersey,archive/fashion-dataset/images/4125.jpg,
42400,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Flying Machine Women White T-shirt,archive/fashion-dataset/images/42400.jpg,0
14682,Men,Apparel,Topwear,Tshirts,Turquoise Blue,Fall,2011.0,Casual,Basics Men Turquoise Blue Striped Polo T-shirt,archive/fashion-dataset/images/14682.jpg,
20015,Women,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Women Printed Olive T-shirt,archive/fashion-dataset/images/20015.jpg,0
14300,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Printed pack of 3 Tshirts,archive/fashion-dataset/images/14300.jpg,0
4788,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men's Demon White T-shirt,archive/fashion-dataset/images/4788.jpg,0
1905,Men,Apparel,Topwear,Tshirts,Blue,Winter,2010.0,Casual,FIFA Mens 1904 Football Federation T-shirt,archive/fashion-dataset/images/1905.jpg,0
9960,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Jdi Remix Crew Black T-Shirts,archive/fashion-dataset/images/9960.jpg,0
30139,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Flying Machine Women Printed Green T-shirt,archive/fashion-dataset/images/30139.jpg,0
1948,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Puma Mens Keyboard Sidebar Black Polo T-shirt,archive/fashion-dataset/images/1948.jpg,
2320,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's Quoted Black T-shirt,archive/fashion-dataset/images/2320.jpg,
20249,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Wrangler Women  Freedom Purple T-shirt,archive/fashion-dataset/images/20249.jpg,0
14293,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Stripes Blue Tshirts,archive/fashion-dataset/images/14293.jpg,
5797,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,ADIDAS Men's Bam Blue T-shirt,archive/fashion-dataset/images/5797.jpg,0
12641,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Probase Men Printed White Tshirts,archive/fashion-dataset/images/12641.jpg,0
8389,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,ADIDAS Men  Red Polo Tshirts,archive/fashion-dataset/images/8389.jpg,
44909,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Grey and White Striped Polo neck T-shirt,archive/fashion-dataset/images/44909.jpg,
7276,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Superman Men's Foil Yellow T-shirt,archive/fashion-dataset/images/7276.jpg,0
20245,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Wrangler Women Printed Black T-shirt,archive/fashion-dataset/images/20245.jpg,0
19582,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Printed Grey TShirt,archive/fashion-dataset/images/19582.jpg,0
32918,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Status Quo Men Printed Blue T-shirt,archive/fashion-dataset/images/32918.jpg,0
48247,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Avengers Boys Blue Printed T-shirt,archive/fashion-dataset/images/48247.jpg,0
48106,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Women White T-shirt,archive/fashion-dataset/images/48106.jpg,0
31576,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Mark Taylor Men Printed Grey T-shirt,archive/fashion-dataset/images/31576.jpg,0
19796,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Black Striped Polo T-shirt,archive/fashion-dataset/images/19796.jpg,
2299,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Sports,Nike Women Purple Polo T-shirt,archive/fashion-dataset/images/2299.jpg,
3953,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Jealous 21 Women's Red Peace T-shirt,archive/fashion-dataset/images/3953.jpg,
3872,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Poster Print Slub Blue T-shirt,archive/fashion-dataset/images/3872.jpg,0
1807,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,Quechua Men G1 Techfresh Red T-shirt,archive/fashion-dataset/images/1807.jpg,0
35458,Boys,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Doodle Boys Printed Pink T-shirt,archive/fashion-dataset/images/35458.jpg,0
34379,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Life Is My Right T-shirt,archive/fashion-dataset/images/34379.jpg,0
6984,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,s.Oliver Men's Polo Black Stripe Purple T-shirt,archive/fashion-dataset/images/6984.jpg,
58576,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Puma Women Yellow T-shirt,archive/fashion-dataset/images/58576.jpg,0
6248,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Lee Women's Clara Saffron T-shirt,archive/fashion-dataset/images/6248.jpg,0
18574,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Ghetto Halftone Black T-shirt,archive/fashion-dataset/images/18574.jpg,0
6116,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,UCB Men's United Colors Flock Purple T-shirt,archive/fashion-dataset/images/6116.jpg,0
19791,Men,Apparel,Topwear,Tshirts,Yellow,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Yellow Tshirt,archive/fashion-dataset/images/19791.jpg,0
28863,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Proline Men Grey Striped Polo T-shirt,archive/fashion-dataset/images/28863.jpg,
38400,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,ADIDAS Mumbai Indians Women Blue Match Jersey,archive/fashion-dataset/images/38400.jpg,
34019,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Palm Tree Boys Printed Black T-shirt,archive/fashion-dataset/images/34019.jpg,
25405,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Black T-shirt,archive/fashion-dataset/images/25405.jpg,
6683,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's Shiny Print Patch Black T-shirt,archive/fashion-dataset/images/6683.jpg,0
16212,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Women Move Graphic Black TShirt,archive/fashion-dataset/images/16212.jpg,0
33069,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,U.S.Polo Assn. Men Blue Polo T-shirt,archive/fashion-dataset/images/33069.jpg,
39063,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Arrow Sport Men Blue & Grey Striped T-shirt,archive/fashion-dataset/images/39063.jpg,
7213,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Scullers Men's Scul Green T-shirt,archive/fashion-dataset/images/7213.jpg,
15633,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men AS Manu Authantic Black Tshirts,archive/fashion-dataset/images/15633.jpg,
26276,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Proline Men Charcoal Grey Polo T-shirt,archive/fashion-dataset/images/26276.jpg,
4779,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Women's Blosson White Pink T-shirt,archive/fashion-dataset/images/4779.jpg,0
31270,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Hamburg Graphic Navy Blue T-shirt,archive/fashion-dataset/images/31270.jpg,0
23153,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Mark Taylor Men Black Printed T-shirt,archive/fashion-dataset/images/23153.jpg,0
10494,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Women Blue Polo Tshirts,archive/fashion-dataset/images/10494.jpg,
48242,Boys,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,Avengers Boys Grey Printed T-shirt,archive/fashion-dataset/images/48242.jpg,
36716,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-Shirt,archive/fashion-dataset/images/36716.jpg,
14652,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Probase Men Punk Black Tshirts,archive/fashion-dataset/images/14652.jpg,0
2312,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Nike Mens White Polo T-shirt,archive/fashion-dataset/images/2312.jpg,
5279,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Classic Polo Men's Logo White Grey Polo T-shirt,archive/fashion-dataset/images/5279.jpg,
53768,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue T-shirt,archive/fashion-dataset/images/53768.jpg,0
10570,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Puma Men Rugby Orange Tshirts,archive/fashion-dataset/images/10570.jpg,
36320,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Mr.Men Boys Oh Dear Blue T-shirt,archive/fashion-dataset/images/36320.jpg,
16322,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Peter England Men Printed Orange TShirt,archive/fashion-dataset/images/16322.jpg,0
8353,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Doodle Boy's Original Royal Classic White Kidswear,archive/fashion-dataset/images/8353.jpg,
6612,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Spykar Women's Stripes Navy White T-shirt,archive/fashion-dataset/images/6612.jpg,
34375,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Men listening T-shirt,archive/fashion-dataset/images/34375.jpg,0
31466,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Cricket White Jersey,archive/fashion-dataset/images/31466.jpg,
7520,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's As Training Blue T-shirt,archive/fashion-dataset/images/7520.jpg,
18851,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Head Red Tshirt,archive/fashion-dataset/images/18851.jpg,0
22619,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men White T-shirt,archive/fashion-dataset/images/22619.jpg,
40080,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue T-shirt,archive/fashion-dataset/images/40080.jpg,0
