id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,imagePath,manual_label
12556,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Tantra Men Green Printed T-shirt,archive/fashion-dataset/images/12556.jpg,0
22321,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wildcraft Women Solid White Tshirt,archive/fashion-dataset/images/22321.jpg,0
6128,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men's Ducati Black T-shirt,archive/fashion-dataset/images/6128.jpg,0
36000,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Ben 10 Boys Navy Blue T-shirt,archive/fashion-dataset/images/36000.jpg,0
3127,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Inkfruit Men's Seven Deadly Green T-shirt,archive/fashion-dataset/images/3127.jpg,0
3289,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Guerrilla Men's I Like What I See White T-shirt,archive/fashion-dataset/images/3289.jpg,0
14056,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Men Printed White Tshirts,archive/fashion-dataset/images/14056.jpg,0
3261,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Guerrilla Men's Heroes Needed Yellow T-shirt,archive/fashion-dataset/images/3261.jpg,0
48437,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,French Connection Men Blue Printed T-shirt,archive/fashion-dataset/images/48437.jpg,0
2024,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,ADIDAS Mens Fitted Red T-shirt,archive/fashion-dataset/images/2024.jpg,0
18843,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Graphic Print Red Tshirt,archive/fashion-dataset/images/18843.jpg,0
5890,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Puma Men's Graphics Story Green T-shirt,archive/fashion-dataset/images/5890.jpg,0
5716,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Basics Men Red T-shirt,archive/fashion-dataset/images/5716.jpg,0
39840,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Printed Yellow T-Shirt,archive/fashion-dataset/images/39840.jpg,0
32780,Men,Apparel,Topwear,Tshirts,Grey,Spring,2013.0,Casual,Music Men Printed Grey T-shirt,archive/fashion-dataset/images/32780.jpg,0
37278,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Tantra Women Navy Blue Curly Heart T-shirt,archive/fashion-dataset/images/37278.jpg,0
18979,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,ADIDAS Originals Men Graphic Blue Tshirt,archive/fashion-dataset/images/18979.jpg,0
1882,Men,Apparel,Topwear,Tshirts,Red,Winter,2010.0,Casual,FIFA Mens Code Collection Red T-shirt,archive/fashion-dataset/images/1882.jpg,0
44689,Women,Apparel,Topwear,Tshirts,Beige,Summer,2012.0,Casual,Wills Lifestyle Women Beige Victoria Laced T-shirt,archive/fashion-dataset/images/44689.jpg,0
3211,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Tantra Women's Ornament Yellow T-shirt,archive/fashion-dataset/images/3211.jpg,0
18641,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men  Powercat Graphic Black Tshirts,archive/fashion-dataset/images/18641.jpg,0
2848,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Mr.Men Men's Mr.Messy Purple T-shirt,archive/fashion-dataset/images/2848.jpg,0
20003,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White TShirt,archive/fashion-dataset/images/20003.jpg,0
14064,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Flying Machine Men Pack of 2 Stripes Red Blue Tshirts,archive/fashion-dataset/images/14064.jpg,0
46580,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black T-shirt,archive/fashion-dataset/images/46580.jpg,0
43060,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men White FFF T-shirt,archive/fashion-dataset/images/43060.jpg,0
26723,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Fine Striped Blue T-shirt,archive/fashion-dataset/images/26723.jpg,0
24042,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Locomotive Men Printed Black T-shirt,archive/fashion-dataset/images/24042.jpg,0
24611,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Solognac Men Brown T-shirt,archive/fashion-dataset/images/24611.jpg,0
4417,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Free Authority Men's Cool Monkey Headphones White T-shirt,archive/fashion-dataset/images/4417.jpg,0
1852,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men Ride It Or Die T-shirt,archive/fashion-dataset/images/1852.jpg,0
41980,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Rodeo White T-shirt,archive/fashion-dataset/images/41980.jpg,0
9819,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Little Miss Women Printed Orange T-shirt,archive/fashion-dataset/images/9819.jpg,0
5091,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Burnt Out Royal Blue T-shirt,archive/fashion-dataset/images/5091.jpg,0
37285,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Tantra Women Blue Shopping T-shirt,archive/fashion-dataset/images/37285.jpg,0
1856,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Inkfruit Men Rebel Without a Clue T-shirt,archive/fashion-dataset/images/1856.jpg,0
7755,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Indigo Purple Black Silver T-shirt,archive/fashion-dataset/images/7755.jpg,0
32421,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,ADIDAS Men Printed Yellow T-shirt,archive/fashion-dataset/images/32421.jpg,0
15476,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Logo Black Tshirts,archive/fashion-dataset/images/15476.jpg,0
31262,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Munchen Navy Blue T-shirt,archive/fashion-dataset/images/31262.jpg,0
5887,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Puma Men's Slogan Blue T-shirt,archive/fashion-dataset/images/5887.jpg,0
26716,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Large Logo Red T-shirt,archive/fashion-dataset/images/26716.jpg,0
4396,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Free Authority Men's Foil Washed Grey T-shirt,archive/fashion-dataset/images/4396.jpg,0
30295,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Planet Off White T-shirt,archive/fashion-dataset/images/30295.jpg,0
34365,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Jazzy Moves T-shirt,archive/fashion-dataset/images/34365.jpg,0
22803,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Locomotive Men Green Printed T-shirt,archive/fashion-dataset/images/22803.jpg,0
8402,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men Ab Gr Tee 2 Black T-Shirts,archive/fashion-dataset/images/8402.jpg,0
18240,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Manchester United Men Solid Red Tshirt,archive/fashion-dataset/images/18240.jpg,0
15472,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Logo Blue Tshirts,archive/fashion-dataset/images/15472.jpg,0
42109,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black T-shirt,archive/fashion-dataset/images/42109.jpg,0
7758,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Terrible Things Purple Beige T-shirt,archive/fashion-dataset/images/7758.jpg,0
6033,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's VNeck With Contrast Logo Black T-shirt,archive/fashion-dataset/images/6033.jpg,0
3423,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Women's I Only Give Negative Feedback Black T-shirt,archive/fashion-dataset/images/3423.jpg,0
19008,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Originals Women Graphic Black Tshirt,archive/fashion-dataset/images/19008.jpg,0
10341,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,United Colors of Benetton Men Printed Pink Tshirts,archive/fashion-dataset/images/10341.jpg,0
9959,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Nike Men As Ss Challen Red T-Shirts,archive/fashion-dataset/images/9959.jpg,0
1877,Men,Apparel,Topwear,Tshirts,Grey,Winter,2010.0,Casual,FIFA Mens Mexican Wave Grey T-shirt,archive/fashion-dataset/images/1877.jpg,0
35991,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Flying Machine Women Cotton Grey T-shirt,archive/fashion-dataset/images/35991.jpg,0
22366,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Ed Hardy Men New Tiger White T-Shirt,archive/fashion-dataset/images/22366.jpg,0
4295,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Tantra   T-shirt,archive/fashion-dataset/images/4295.jpg,0
3278,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Guerrilla Men's Vintage White T-shirt,archive/fashion-dataset/images/3278.jpg,0
4231,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Probase Men's Screw U Blue Tshirt,archive/fashion-dataset/images/4231.jpg,0
28924,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Mr. Men Printed Yellow T-shirt,archive/fashion-dataset/images/28924.jpg,0
3281,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Guerrilla Men's Ace Of Spades White T-shirt,archive/fashion-dataset/images/3281.jpg,0
30344,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Flash Off White T-shirt,archive/fashion-dataset/images/30344.jpg,0
1876,Men,Apparel,Topwear,Tshirts,White,Winter,2010.0,Casual,FIFA Mens Mexican Wave White T-shirt,archive/fashion-dataset/images/1876.jpg,0
19159,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Printed Black Tshirt,archive/fashion-dataset/images/19159.jpg,0
7007,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,s.Oliver Men's Godfathers Crown Grey T-shirt,archive/fashion-dataset/images/7007.jpg,0
10645,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Doodle Boy Athlethic Red Tshirts,archive/fashion-dataset/images/10645.jpg,0
12211,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Basics Men Blue Printed T-shirt,archive/fashion-dataset/images/12211.jpg,0
3046,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Tantra Men's Dirty Man Burgendy T-shirt,archive/fashion-dataset/images/3046.jpg,0
24029,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Locomotive Men Grey Printed T-shirt,archive/fashion-dataset/images/24029.jpg,0
19163,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Solid Red TShirt,archive/fashion-dataset/images/19163.jpg,0
14105,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Men Stripes Blue Tshirts,archive/fashion-dataset/images/14105.jpg,0
18845,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Graphic Print Red Tshirt,archive/fashion-dataset/images/18845.jpg,0
7341,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Tantra Men Brown T-shirt,archive/fashion-dataset/images/7341.jpg,0
6484,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Black Strip T-shirt,archive/fashion-dataset/images/6484.jpg,0
5501,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Mr.Men Men's Mr.Perfect Black T-shirt,archive/fashion-dataset/images/5501.jpg,0
9686,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Ess F Logo Navy Blue T-Shirts,archive/fashion-dataset/images/9686.jpg,0
18233,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Manchester United Men Printed Red Tshirt,archive/fashion-dataset/images/18233.jpg,0
10564,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Large Logo Ringer White Tshirts,archive/fashion-dataset/images/10564.jpg,0
7550,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Teal Blue Polo T-shirt,archive/fashion-dataset/images/7550.jpg,0
40098,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue T-shirt,archive/fashion-dataset/images/40098.jpg,0
34408,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Printed T-shirt,archive/fashion-dataset/images/34408.jpg,0
4411,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Beatles Men's The Beatles Brick Road Grey Violet T-shirt,archive/fashion-dataset/images/4411.jpg,0
10060,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men motor sport tee White Tshirts,archive/fashion-dataset/images/10060.jpg,0
16832,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Little Miss Women Printed Pink Tshirt,archive/fashion-dataset/images/16832.jpg,0
1902,Men,Apparel,Topwear,Tshirts,Blue,Winter,2010.0,Sports,FIFA Men Blue Jersey,archive/fashion-dataset/images/1902.jpg,0
6203,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Lee Women's Sylvia Blue Builder T-shirt,archive/fashion-dataset/images/6203.jpg,0
5832,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,ADIDAS Women's Who Was That Yellow T-shirt,archive/fashion-dataset/images/5832.jpg,0
1903,Men,Apparel,Topwear,Tshirts,Yellow,Winter,2010.0,Sports,FIFA Men Brazil Yellow Jersey,archive/fashion-dataset/images/1903.jpg,0
9560,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men Tmtsc White T-Shirts,archive/fashion-dataset/images/9560.jpg,0
38632,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Black T-shirt,archive/fashion-dataset/images/38632.jpg,0
33252,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-shirt,archive/fashion-dataset/images/33252.jpg,0
13432,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White Tshirts,archive/fashion-dataset/images/13432.jpg,0
7546,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Sports,Nike Men's As Emb Sneaker T-Shirts,archive/fashion-dataset/images/7546.jpg,0
5293,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Puma Women's Softest Touch Blue T-shirt,archive/fashion-dataset/images/5293.jpg,0
14956,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Status Quo Men Printed White Tshirts,archive/fashion-dataset/images/14956.jpg,0
4388,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,DC Comics Lantern Arrow All Over Green T-shirt,archive/fashion-dataset/images/4388.jpg,0
40118,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Red T-shirt,archive/fashion-dataset/images/40118.jpg,0
12580,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Women Blue Printed T-shirt,archive/fashion-dataset/images/12580.jpg,0
1529,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,Ferrari Tee,archive/fashion-dataset/images/1529.jpg,0
24347,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,ADIDAS Women Green T-shirt,archive/fashion-dataset/images/24347.jpg,0
2035,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,ADIDAS Mens Round Neck Black T-shirt,archive/fashion-dataset/images/2035.jpg,0
34439,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Women Explorer White T-shirt,archive/fashion-dataset/images/34439.jpg,0
8413,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men CFC A JSY Black T-shirts,archive/fashion-dataset/images/8413.jpg,0
6701,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,UCB Men's The Graphic Alien Print Navy Blue T-shirt,archive/fashion-dataset/images/6701.jpg,0
10502,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Women Ocean Blue Tshirts,archive/fashion-dataset/images/10502.jpg,0
26476,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Graphic Black T-shirt,archive/fashion-dataset/images/26476.jpg,0
3337,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Hero Within Black T-shirt,archive/fashion-dataset/images/3337.jpg,0
57162,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,Elle Women Teal T-shirt,archive/fashion-dataset/images/57162.jpg,0
3203,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Tantra Men's Who Are You Red T-shirt,archive/fashion-dataset/images/3203.jpg,0
26712,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Graphic Green T-shirt,archive/fashion-dataset/images/26712.jpg,0
5671,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Tantra Men's Autorikshaw White T-shirt,archive/fashion-dataset/images/5671.jpg,0
31596,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Mark Taylor Men Printed Black T-shirt,archive/fashion-dataset/images/31596.jpg,0
28575,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Nike Women Try Me Pink T-shirt,archive/fashion-dataset/images/28575.jpg,0
12636,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Probase Men Printed Blue Tshirts,archive/fashion-dataset/images/12636.jpg,0
11776,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Lee Men Printed Grey Tshirts,archive/fashion-dataset/images/11776.jpg,0
4248,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Probase Men's Mirror On The Grey T-shirt,archive/fashion-dataset/images/4248.jpg,0
25927,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Femella Women White T-shirt,archive/fashion-dataset/images/25927.jpg,0
14071,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Men Stripes Grey Tshirts,archive/fashion-dataset/images/14071.jpg,0
9688,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Puma Women USP Chest Cat Fuchsia T-shirt,archive/fashion-dataset/images/9688.jpg,0
4228,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Probase Men's Outdoor Event Maroon Tshirt,archive/fashion-dataset/images/4228.jpg,0
40100,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,ADIDAS Men Orange T-shirt,archive/fashion-dataset/images/40100.jpg,0
36559,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Jack & Jones Men Note Red T-shirt,archive/fashion-dataset/images/36559.jpg,0
58732,Men,Apparel,Topwear,Tshirts,Grey,Fall,2012.0,Casual,Puma Men Grey T-shirt,archive/fashion-dataset/images/58732.jpg,0
18236,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Solid White Tshirt,archive/fashion-dataset/images/18236.jpg,0
23173,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Mark Taylor Men Grey Printed T-shirt,archive/fashion-dataset/images/23173.jpg,0
3711,Men,Apparel,Topwear,Tshirts,Green,Spring,2013.0,Casual,Lee Men's Round Neck Pack of Three Tshirts,archive/fashion-dataset/images/3711.jpg,0
7949,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Puma Men's Chevron Wording Black T-shirt,archive/fashion-dataset/images/7949.jpg,0
29052,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,ADIDAS Men 3 Fingers Charcoal T-shirt,archive/fashion-dataset/images/29052.jpg,0
10067,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men punk logo tee Yellow Tshirts,archive/fashion-dataset/images/10067.jpg,0
20334,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mr.Men Men Printed Blue Tshirt,archive/fashion-dataset/images/20334.jpg,0
4297,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Jim Morrison Black T-shirt,archive/fashion-dataset/images/4297.jpg,0
1844,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Mens D day T-shirt,archive/fashion-dataset/images/1844.jpg,0
9820,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Little Miss Women Printed Dark Grey T-shirt,archive/fashion-dataset/images/9820.jpg,0
6242,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Lee Women's Rihana Purple T-shirt,archive/fashion-dataset/images/6242.jpg,0
9722,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Men kansas cit Black Tshirts,archive/fashion-dataset/images/9722.jpg,0
58381,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Locomotive Men Grey T-shirt,archive/fashion-dataset/images/58381.jpg,0
52090,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Myntra Women Pink T-shirt,archive/fashion-dataset/images/52090.jpg,0
5796,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,ADIDAS Men's Prt Green T-shirt,archive/fashion-dataset/images/5796.jpg,0
24693,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Locomotive Men Grey Printed T-Shirt,archive/fashion-dataset/images/24693.jpg,0
31591,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Mark Taylor Men Printed White T-shirt,archive/fashion-dataset/images/31591.jpg,0
41403,Women,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Wrangler Women Red T-shirt,archive/fashion-dataset/images/41403.jpg,0
20343,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men Printed Black Tshirt,archive/fashion-dataset/images/20343.jpg,0
40683,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Lee Men Blue T-shirt,archive/fashion-dataset/images/40683.jpg,0
34315,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Street Survival T-shirt,archive/fashion-dataset/images/34315.jpg,0
1998,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,ADIDAS Mens Fitted T-shirt,archive/fashion-dataset/images/1998.jpg,0
10347,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Men Printed Purple Tshirts,archive/fashion-dataset/images/10347.jpg,0
21597,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Puma Men Printed Yellow Tshirt,archive/fashion-dataset/images/21597.jpg,0
4404,Men,Apparel,Topwear,Tshirts,Black,Spring,2013.0,Casual,Nirvana Men's Guitar Image Discharge Black T-shirt,archive/fashion-dataset/images/4404.jpg,0
32435,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Spectrum Night Blue T-shirt,archive/fashion-dataset/images/32435.jpg,0
10074,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Puma runhard tee Black Tshirts,archive/fashion-dataset/images/10074.jpg,0
46407,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,ADIDAS Men Red T-shirt,archive/fashion-dataset/images/46407.jpg,0
5085,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Racing Big Blue T-shirt,archive/fashion-dataset/images/5085.jpg,0
49965,Men,Apparel,Topwear,Tshirts,Black,Summer,2016.0,Casual,Hanes Men Pack of 3 T-shirt,archive/fashion-dataset/images/49965.jpg,0
30618,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Printed Red T-shirt,archive/fashion-dataset/images/30618.jpg,0
35983,Women,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Flying Machine Women Poopy Red T-shirt,archive/fashion-dataset/images/35983.jpg,0
16633,Men,Apparel,Topwear,Tshirts,Green,Summer,2016.0,Casual,Facit Men Green Printed T-shirt,archive/fashion-dataset/images/16633.jpg,0
26722,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Fine Striped White T-shirt,archive/fashion-dataset/images/26722.jpg,0
14913,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Mr. Men Men Mr. Nonsense Purple Tshirts,archive/fashion-dataset/images/14913.jpg,0
12053,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Spykar Men Printed White T-Shirts,archive/fashion-dataset/images/12053.jpg,0
12495,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Women Short White T-shirt,archive/fashion-dataset/images/12495.jpg,0
6763,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Timberland Men's Eclectic Apple Green T-shirt,archive/fashion-dataset/images/6763.jpg,0
19633,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Solid Grey TShirt,archive/fashion-dataset/images/19633.jpg,0
34427,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Women Rock Ur World Blue T-shirt,archive/fashion-dataset/images/34427.jpg,0
24266,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Quiksilver Men Red T-shirt,archive/fashion-dataset/images/24266.jpg,0
26492,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Printed White T-shirt,archive/fashion-dataset/images/26492.jpg,0
1985,Women,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,ADIDAS Womens Classic Red T-shirt,archive/fashion-dataset/images/1985.jpg,0
14958,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Status Quo Men Printed Black Tshirts,archive/fashion-dataset/images/14958.jpg,0
26231,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Proline Men Yellow Printed T-shirt,archive/fashion-dataset/images/26231.jpg,0
4015,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's I don't Have Enough Black T-shirt,archive/fashion-dataset/images/4015.jpg,0
34420,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Gamer T-shirt,archive/fashion-dataset/images/34420.jpg,0
